captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-09-02T01:05:13.096065+07:00,1788285913.096,G1RU6,1.97,4358.3,24.77,4198.7517,4269.4862,4303.8021,4326.3242,4347.3939,4368.8521,4389.7301,4411.8481,4445.3213,4513.9737
2026-09-02T01:13:38.738434+07:00,1788286418.738,G1RU6,1.97,4355.3,24.76,4193.1927,4264.9813,4299.7452,4322.4056,4343.4922,4364.9251,4385.7346,4407.7199,4441.0452,4509.7749
2026-09-02T01:18:34.643018+07:00,1788286714.643,G1RU6,1.97,4352.6,25.01,4189.6562,4261.2157,4296.0855,4318.929,4340.181,4361.7527,4382.686,4404.7575,4438.0327,4506.3701
2026-09-02T01:23:08.850145+07:00,1788286988.85,G1RU6,1.96,4350.3,25.05,4190.4208,4262.6049,4297.6119,4320.5277,4341.836,4363.4112,4384.3059,4406.3344,4439.4511,4506.9241
2026-09-02T01:29:07.322948+07:00,1788287347.323,G1RU6,1.96,4354.8,24.98,4194.3627,4266.303,4301.0261,4323.7801,4345.0153,4366.5482,4387.4328,4409.5394,4442.8407,4510.4062
2026-09-02T01:34:42.023368+07:00,1788287682.023,G1RU6,1.95,4354.7,25.01,4193.2112,4265.2256,4300.0354,4322.8177,4344.0555,4365.6014,4386.5091,4408.6344,4442.0031,4509.9479
2026-09-02T01:39:35.074546+07:00,1788287975.075,G1RU6,1.95,4351.9,25.23,4187.5802,4258.8221,4293.765,4316.704,4338.0331,4359.7138,4380.8116,4403.1034,4436.7532,4506.0574
2026-09-02T01:46:00.227360+07:00,1788288360.227,G1RU6,1.95,4346.7,25.52,4184.4339,4256.1573,4291.3964,4314.57,4336.1052,4357.9692,4379.2387,4401.7067,4435.5268,4504.8943
2026-09-02T01:51:34.590132+07:00,1788288694.59,G1RU6,1.94,4343.6,25.97,4178.8122,4252.3095,4288.1627,4311.7111,4333.6162,4355.8261,4377.4065,4400.2389,4434.584,4504.5126
2026-09-02T01:57:37.409118+07:00,1788289057.409,G1RU6,1.94,4343.5,26.12,4179.7106,4254.0679,4290.095,4313.7419,4335.7763,4358.0975,4379.7568,4402.6848,4437.125,4506.774
2026-09-02T02:03:15.244912+07:00,1788289395.245,G1RU6,1.93,4347.5,26.16,4178.568,4253.5313,4289.7017,4313.3628,4335.4133,4357.7675,4379.4599,4402.4526,4437.1458,4507.5923
2026-09-02T02:09:34.063583+07:00,1788289774.064,G1RU6,1.93,4344.8,26.2,4178.6017,4252.5864,4288.5674,4312.212,4334.2554,4356.617,4378.3323,4401.301,4435.8502,4506.1138
2026-09-02T02:14:09.760776+07:00,1788290049.761,G1RU6,1.93,4346.1,26.08,4179.4132,4253.836,4289.7864,4313.3113,4335.2499,4357.509,4379.0976,4401.9245,4436.3552,4506.5313
2026-09-02T02:19:31.841444+07:00,1788290371.841,G1RU6,1.92,4345.5,26.07,4182.5698,4256.9778,4292.7593,4316.2289,4338.1709,4360.4108,4381.9718,4404.814,4439.1578,4508.3906
2026-09-02T02:25:39.735860+07:00,1788290739.736,G1RU6,1.92,4350.1,25.83,4185.5547,4259.7371,4295.2231,4318.4292,4340.1537,4362.1954,4383.5432,4406.1382,4440.2066,4509.1648
2026-09-02T02:31:01.792301+07:00,1788291061.792,G1RU6,1.92,4347.9,25.84,4185.3852,4258.0453,4293.0254,4316.0335,4337.6613,4359.6897,4381.0994,4403.7873,4437.9866,4507.3926
2026-09-02T02:36:41.280346+07:00,1788291401.28,G1RU6,1.91,4349.1,25.97,4183.2807,4254.8024,4289.6973,4312.7871,4334.4459,4356.4903,4377.9326,4400.5967,4434.597,4503.6802
2026-09-02T02:43:11.322940+07:00,1788291791.323,G1RU6,1.91,4344.1,25.96,4181.1927,4253.5946,4288.8032,4312.0208,4333.7136,4355.7181,4377.0894,4399.6894,4433.515,4501.7681
2026-09-02T02:49:25.701302+07:00,1788292165.701,G1RU6,1.9,4338.8,26.27,4177.2846,4249.2662,4284.543,4307.9469,4329.8312,4352.0271,4373.5939,4396.3632,4430.2766,4498.5178
2026-09-02T02:54:42.631303+07:00,1788292482.631,G1RU6,1.9,4340.0,26.24,4175.4528,4246.6482,4281.7202,4305.0633,4326.872,4348.9696,4370.4469,4393.1109,4426.7447,4494.1771
2026-09-02T03:00:18.718247+07:00,1788292818.718,G1RU6,1.89,4343.2,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:06:25.638184+07:00,1788293185.638,G1RU6,1.89,4340.0,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:12:56.271278+07:00,1788293576.271,G1RU6,1.89,4341.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:19:03.095340+07:00,1788293943.095,G1RU6,1.88,4344.0,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:24:59.471330+07:00,1788294299.471,G1RU6,1.88,4339.8,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:31:03.990568+07:00,1788294663.991,G1RU6,1.87,4341.3,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:36:37.753954+07:00,1788294997.754,G1RU6,1.87,4341.0,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:43:01.767621+07:00,1788295381.768,G1RU6,1.87,4340.7,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:48:25.260578+07:00,1788295705.261,G1RU6,1.86,4341.3,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:53:55.496109+07:00,1788296035.496,G1RU6,1.86,4341.2,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T03:58:37.082784+07:00,1788296317.083,G1RU6,1.85,4342.1,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:00:50.580409+07:00,1788300050.58,G1RU6,1.81,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:11:06.772542+07:00,1788300666.773,G1RU6,1.8,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:16:20.505533+07:00,1788300980.506,G1RU6,1.8,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:27:45.153364+07:00,1788301665.153,G1RU6,1.79,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:39:16.322112+07:00,1788302356.322,G1RU6,1.78,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:50:11.096179+07:00,1788303011.096,G1RU6,1.78,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T05:56:17.586195+07:00,1788303377.586,G1RU6,1.77,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T06:11:39.304417+07:00,1788304299.304,G1RU6,1.76,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T06:22:36.457706+07:00,1788304956.458,G1RU6,1.75,4342.5,26.02,4180.0083,4252.416,4287.6331,4310.9059,4332.6307,4354.6042,4375.9051,4398.4076,4431.9265,4498.9938
2026-09-02T06:39:05.559636+07:00,1788305945.56,G1RU6,1.74,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T06:51:10.716397+07:00,1788306670.716,G1RU6,1.73,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T07:07:05.050267+07:00,1788307625.05,G1RU6,1.72,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T07:23:30.122432+07:00,1788308610.122,G1RU6,1.71,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T07:35:14.363908+07:00,1788309314.364,G1RU6,1.7,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T07:45:08.940437+07:00,1788309908.94,G1RU6,1.7,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
2026-09-02T07:51:04.850276+07:00,1788310264.85,G1RU6,1.69,4342.5,26.2,4206.0002,4274.9934,4309.2415,4331.9012,4352.8802,4374.1189,4394.8775,4417.0294,4450.3595,4517.8681
