captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-29T01:03:45.302786+07:00,1787940225.303,G5MQ6,2.98,4490.7,18.45,4349.7826,4404.3406,4434.0238,4454.8486,4474.3152,4494.1855,4513.954,4535.0115,4565.5032,4625.8782
2026-08-29T01:08:19.841039+07:00,1787940499.841,G5MQ6,2.97,4487.0,18.3,4348.8894,4402.9433,4432.2771,4452.8832,4472.1633,4491.8379,4511.4463,4532.4337,4562.829,4622.51
2026-08-29T01:14:11.261193+07:00,1787940851.261,G5MQ6,2.97,4477.1,18.51,4344.2217,4396.7451,4425.9707,4446.7426,4466.1524,4485.9578,4505.7621,4526.9546,4557.4126,4616.9632
2026-08-29T01:19:54.112610+07:00,1787941194.113,G5MQ6,2.96,4475.9,18.35,4349.6527,4401.7086,4430.4551,4450.8946,4470.1114,4489.7825,4509.418,4530.3315,4560.3413,4619.2023
2026-08-29T01:25:22.721191+07:00,1787941522.721,G5MQ6,2.96,4478.0,18.29,4347.5785,4399.0462,4427.6283,4447.9908,4467.1098,4486.6789,4506.2661,4527.2171,4557.3086,4616.1475
2026-08-29T01:31:19.386155+07:00,1787941879.386,G5MQ6,2.96,4477.6,18.26,4348.6868,4400.5264,4429.0935,4449.4306,4468.5375,4488.0552,4507.5478,4528.3824,4558.2078,4616.031
2026-08-29T01:37:05.631156+07:00,1787942225.631,G5MQ6,2.95,4475.9,18.29,4341.6159,4393.8992,4422.4558,4442.7494,4461.8498,4481.3584,4500.8241,4521.6515,4551.5013,4609.1816
2026-08-29T01:42:19.364205+07:00,1787942539.364,G5MQ6,2.95,4470.0,18.19,4339.0468,4390.4473,4418.7549,4438.946,4457.9174,4477.265,4496.572,4517.2084,4546.6403,4603.2489
2026-08-29T01:47:09.538907+07:00,1787942829.539,G5MQ6,2.95,4467.0,18.29,4338.829,4390.0885,4418.4535,4438.7079,4457.7589,4477.2206,4496.6268,4517.2745,4546.6968,4603.7658
2026-08-29T01:53:08.305243+07:00,1787943188.305,G5MQ6,2.94,4494.7,18.33,4335.6639,4387.1349,4415.4237,4435.6549,4454.7236,4474.1846,4493.597,4514.3234,4543.7842,4600.1667
2026-08-29T01:58:46.241667+07:00,1787943526.242,G5MQ6,2.94,4467.4,18.33,4340.6889,4392.7623,4421.3781,4441.7271,4460.8413,4480.3472,4499.7871,4520.5095,4550.1271,4607.5433
2026-08-29T02:04:56.495432+07:00,1787943896.495,G5MQ6,2.93,4467.0,18.25,4340.0264,4392.2132,4420.8344,4441.1455,4460.1867,4479.5877,4498.9085,4519.5143,4548.9861,4606.0674
2026-08-29T02:09:35.203414+07:00,1787944175.203,G5MQ6,2.93,4469.8,18.09,4346.4733,4398.3152,4426.7633,4446.8775,4465.7348,4485.0033,4504.2006,4524.6376,4554.047,4611.8963
2026-08-29T02:14:37.104539+07:00,1787944477.105,G5MQ6,2.93,4472.1,18.3,4345.8983,4397.0895,4425.4126,4445.5249,4464.4828,4483.983,4503.4947,4524.2839,4554.3289,4614.1277
2026-08-29T02:20:35.122274+07:00,1787944835.122,G5MQ6,2.92,4472.8,18.03,4346.1903,4397.6504,4425.8941,4445.7956,4464.4996,4483.7228,4502.9349,4523.4195,4553.2134,4612.9251
2026-08-29T02:26:11.535995+07:00,1787945171.536,G5MQ6,2.92,4473.0,18.04,4344.6126,4395.7199,4423.7106,4443.5088,4462.1753,4481.3706,4500.5874,4521.1496,4550.9795,4610.1333
2026-08-29T02:32:27.390583+07:00,1787945547.391,G5MQ6,2.91,4475.9,17.84,4352.8912,4402.4703,4429.8886,4449.5052,4468.0009,4486.9274,4505.847,4526.0594,4554.9179,4610.7341
2026-08-29T02:38:49.669381+07:00,1787945929.669,G5MQ6,2.91,4477.3,17.67,4354.228,4403.1585,4430.3241,4449.773,4468.0857,4486.8089,4505.5102,4525.4499,4553.8732,4608.9205
2026-08-29T02:43:50.133588+07:00,1787946230.134,G5MQ6,2.91,4477.9,17.61,4355.597,4404.7889,4431.9127,4451.2764,4469.5183,4488.1772,4506.8239,4526.754,4555.2398,4610.3448
2026-08-29T02:48:53.454981+07:00,1787946533.455,G5MQ6,2.9,4477.6,17.6,4358.9228,4407.4223,4434.4683,4453.8462,4472.072,4490.708,4509.3405,4529.2216,4557.573,4612.5541
2026-08-29T02:53:55.556377+07:00,1787946835.556,G5MQ6,2.9,4480.5,17.52,4351.4131,4400.7869,4427.8654,4447.1345,4465.2723,4483.8104,4502.3141,4522.0823,4550.3677,4605.1166
2026-08-29T02:58:58.012836+07:00,1787947138.013,G5MQ6,2.9,4470.3,17.38,4347.2756,4396.9188,4424.0056,4443.1871,4461.1934,4479.5635,4497.8662,4517.4101,4545.4442,4599.8485
2026-08-29T03:03:25.042417+07:00,1787947405.042,G5MQ6,2.89,4470.6,17.38,4347.2756,4396.9188,4424.0056,4443.1871,4461.1934,4479.5635,4497.8662,4517.4101,4545.4442,4599.8485
